user_id,activity_id,timestamp,user_rating
1903,41,2025-03-28,3.8
1904,2,2025-03-03,1.8
1905,24,2025-04-11,4.9
1905,21,2025-02-23,2.3
1905,28,2025-03-08,5.0
1905,23,2025-02-17,2.6
1905,26,2025-02-17,1.0
1906,33,2024-12-24,1.0
1906,37,2024-12-12,3.4
1906,38,2025-06-03,2.0
1906,36,2024-12-12,2.3
1906,39,2025-03-01,4.0
1907,23,2025-03-17,3.6
1907,22,2025-02-17,1.0
1907,26,2025-05-25,1.0
1907,21,2025-01-23,1.9
1907,28,2024-12-15,5.0
1908,43,2025-02-18,1.7
1908,47,2025-01-08,4.4
1908,41,2025-05-16,4.6
1908,44,2025-03-27,4.6
1908,45,2025-02-27,5.0
1909,48,2025-01-03,2.7
1909,42,2025-05-17,4.8
1909,49,2025-02-07,2.4
1909,47,2025-03-02,4.9
1909,50,2025-03-18,1.6
1910,43,2025-01-08,1.0
1911,41,2025-01-21,5.0
1911,49,2025-05-19,2.5
1912,22,2025-06-04,1.0
1912,21,2024-12-12,2.3
1912,23,2025-04-10,4.2
1913,22,2025-05-11,2.1
1913,29,2025-01-28,1.3
1914,12,2025-04-30,1.0
1915,45,2025-04-18,5.0
1915,46,2025-04-06,2.4
1915,43,2025-01-22,1.1
1915,44,2025-05-28,3.5
1915,49,2025-04-24,1.3
1916,1,2025-05-26,2.9
1916,9,2025-05-18,2.0
1916,5,2025-04-11,1.0
1917,33,2025-05-02,1.0
1917,38,2025-04-04,2.6
1917,36,2025-03-07,1.0
1917,35,2024-12-14,4.0
1918,50,2025-03-29,2.6
1918,49,2025-02-06,2.8
1918,44,2025-02-16,4.1
1919,34,2025-02-03,2.6
1920,5,2025-04-26,1.0
1920,4,2025-02-17,4.9
1921,49,2024-12-16,1.8
1921,44,2025-05-21,4.0
1921,46,2025-06-03,3.1
1921,43,2025-03-01,1.2
1921,42,2025-02-14,4.4
1922,32,2025-01-13,4.3
1922,39,2025-05-08,3.9
1922,35,2024-12-17,4.8
1922,33,2025-05-10,1.0
1923,17,2025-02-20,3.2
1923,18,2025-01-24,5.0
1924,7,2025-04-22,4.0
1924,3,2025-05-19,5.0
1924,4,2025-05-07,3.9
1925,4,2025-01-06,5.0
1925,6,2025-04-18,1.5
1925,3,2025-01-21,4.8
1926,26,2025-02-03,1.0
1926,27,2025-01-07,1.0
1927,14,2025-02-01,3.7
1927,12,2025-04-25,1.3
1927,15,2025-04-29,3.8
1927,11,2025-04-15,3.7
1927,18,2025-01-18,3.8
1928,7,2025-02-18,4.1
1928,2,2025-06-01,1.3
1928,6,2025-03-02,1.0
1928,8,2025-03-18,4.6
1928,1,2025-05-14,2.6
1929,15,2025-04-21,2.6
1929,13,2025-05-07,4.8
1929,14,2025-01-31,3.4
1930,17,2025-03-27,2.5
1931,47,2024-12-19,3.8
1931,42,2025-01-22,3.7
1932,33,2025-02-01,1.0
1933,30,2025-05-15,1.0
1933,28,2025-03-11,5.0
1933,22,2025-05-07,1.0
1934,25,2025-04-03,1.0
1934,29,2025-05-29,1.0
1934,30,2025-05-23,1.0
1934,28,2025-02-01,5.0
1934,21,2025-05-10,1.7
1935,46,2025-02-06,4.1
1935,47,2025-02-28,4.7
1936,9,2025-02-19,2.6
1936,7,2024-12-22,4.0
1936,8,2025-04-18,3.2
1936,5,2025-05-16,1.0
1936,2,2025-01-08,2.5
1937,13,2025-05-28,4.4
1937,20,2025-04-15,2.6
1937,19,2025-02-08,2.3
1937,14,2025-04-16,2.7
1937,15,2024-12-17,3.1
1938,36,2025-04-04,1.6
1939,40,2025-03-24,1.4
1939,37,2025-05-14,4.2
1940,38,2025-03-04,2.3
1940,36,2025-01-03,2.2
1941,35,2025-05-15,4.4
1941,40,2025-03-18,1.0
1941,37,2025-05-01,2.8
1941,39,2025-04-01,4.2
1941,36,2025-02-20,1.2
1942,45,2025-01-29,4.7
1942,42,2025-01-15,3.8
1943,46,2025-03-06,4.2
1943,42,2025-01-22,3.9
1943,49,2024-12-17,1.6
1943,41,2025-01-12,5.0
1944,33,2024-12-14,1.0
1945,25,2025-05-15,1.0
1946,21,2025-02-11,2.1
1946,27,2025-04-26,1.0
1946,23,2025-01-05,3.5
1946,24,2025-04-28,4.1
1947,22,2025-03-15,1.0
1947,27,2024-12-23,1.0
1947,21,2025-05-28,1.7
1947,25,2025-04-26,1.0
1947,30,2025-04-07,1.0
1948,47,2025-05-10,4.7
1949,34,2025-04-23,3.1
1949,39,2025-04-27,2.9
1949,31,2025-03-28,1.1
1950,39,2025-01-15,3.8
1950,34,2025-03-21,2.5
1951,3,2025-04-07,5.0
1951,9,2025-02-14,2.0
1951,6,2025-01-21,1.0
1952,48,2025-04-06,4.0
1952,47,2025-02-09,5.0
1952,43,2025-05-02,1.0
1952,50,2025-03-05,2.0
1953,44,2025-02-05,4.1
1953,49,2025-01-16,1.0
1953,42,2025-02-16,3.9
1954,15,2025-05-20,2.8
1954,20,2025-01-21,1.0
1954,14,2025-02-20,2.1
1954,11,2025-02-06,4.3
1955,37,2025-03-25,2.8
1955,34,2024-12-14,2.4
1955,35,2025-05-31,4.2
1955,36,2025-02-10,1.9
1955,38,2025-04-27,2.5
1956,48,2025-05-12,3.4
1957,41,2025-03-31,4.8
1957,46,2025-04-15,3.1
1957,50,2025-03-28,2.4
1957,45,2025-03-10,4.6
1958,26,2025-06-03,1.0
1958,22,2025-04-24,1.3
1958,21,2025-01-04,2.1
1959,17,2025-03-16,2.0
1959,16,2025-03-18,1.2
1960,8,2025-03-30,4.2
1960,4,2025-05-22,5.0
1960,2,2025-04-01,2.1
1960,5,2025-05-08,1.0
1961,27,2025-03-18,1.0
1961,22,2025-06-01,1.5
1962,43,2025-05-06,1.8
1963,34,2025-04-11,3.2
1963,38,2025-05-24,1.5
1963,37,2025-02-05,4.3
1964,17,2025-01-30,3.3
1964,13,2025-04-22,4.0
1964,15,2025-04-08,3.9
1965,8,2025-05-29,3.8
1965,3,2025-04-06,4.6
1965,9,2025-06-01,1.7
1965,10,2024-12-22,3.3
1966,36,2025-04-03,1.0
1967,42,2024-12-20,4.7
1967,44,2025-02-05,3.8
1968,17,2025-04-21,2.2
1968,20,2025-04-29,1.6
1969,33,2025-05-24,1.6
1970,35,2025-06-01,4.4
1970,32,2025-04-03,3.5
1970,37,2025-04-19,4.6
1970,34,2025-05-21,2.7
1971,26,2025-04-06,1.0
1971,27,2025-01-09,1.0
1972,23,2025-05-14,3.8
1972,22,2025-02-22,1.0
1972,29,2025-01-25,1.0
1972,27,2025-01-05,1.0
1973,6,2025-03-09,1.7
1973,9,2025-01-31,2.4
1974,1,2025-04-21,3.2
1974,6,2025-01-09,1.0
1975,21,2025-02-07,3.4
1975,27,2025-01-30,1.0
1975,28,2025-02-20,5.0
1975,23,2025-01-29,3.6
1975,29,2025-01-01,1.0
1976,24,2025-05-21,4.0
1976,23,2025-01-20,4.2
1976,29,2025-01-31,1.0
1976,22,2025-03-28,1.4
1977,15,2024-12-11,2.9
1978,47,2025-04-24,3.6
1978,44,2024-12-28,4.0
1979,29,2025-01-30,1.1
1980,40,2025-03-26,1.0
1980,33,2025-03-28,1.6
1981,17,2024-12-17,2.9
1981,11,2025-02-28,3.2
1982,13,2024-12-28,4.8
1982,17,2025-03-15,3.1
1983,2,2025-01-31,2.3
1983,1,2025-03-22,2.5
1984,15,2025-03-06,3.7
1984,14,2025-03-29,3.2
1984,19,2025-04-11,3.5
1984,13,2025-02-10,4.6
1984,18,2025-03-23,3.8
1985,27,2025-05-22,1.0
1985,21,2025-03-19,2.3
1985,25,2025-05-02,1.0
1985,29,2025-05-27,1.4
1985,23,2024-12-27,3.0
1986,17,2025-03-03,2.3
1986,14,2025-02-27,3.5
1986,16,2025-01-01,1.0
1987,41,2025-05-20,4.8
1987,50,2025-03-07,1.4
1988,4,2025-01-10,3.6
1988,5,2025-05-29,1.0
1988,8,2025-04-05,3.9
1989,12,2025-05-14,1.0
1989,17,2025-03-30,3.9
1989,13,2025-02-25,3.3
1989,18,2024-12-16,4.4
1989,14,2025-03-22,2.8
1990,12,2025-04-19,1.1
1990,20,2025-04-09,1.8
1990,11,2025-03-17,4.5
1991,36,2025-01-23,1.0
1991,40,2025-01-27,1.0
1992,40,2025-04-13,1.0
1992,39,2025-05-18,2.7
1992,36,2025-04-07,1.8
1993,14,2025-03-10,3.4
1993,17,2025-01-30,2.6
1993,12,2025-01-13,1.0
1994,50,2025-02-01,2.7
1994,42,2024-12-30,3.6
1995,4,2025-06-07,5.0
1995,8,2025-03-01,4.0
1996,49,2025-03-19,1.3
1997,38,2025-02-02,2.5
1997,34,2024-12-13,2.7
1997,33,2025-06-01,1.0
1998,7,2025-06-04,3.4
1998,9,2025-01-23,2.7
1999,36,2025-06-09,1.0
1999,40,2025-04-18,1.7
1999,38,2025-02-22,2.1
1999,39,2025-05-17,3.1
1999,37,2025-06-06,3.8
2000,2,2025-01-30,2.6
2000,8,2025-04-05,3.7
2000,7,2025-01-01,4.9
2000,5,2025-01-12,1.6
2001,41,2025-03-01,5.0
2001,43,2025-05-04,2.0
2001,45,2024-12-14,5.0
2001,46,2025-02-24,3.0
2001,42,2025-05-03,5.0
2002,11,2025-01-05,4.6
2002,14,2025-04-29,2.4
2002,17,2025-05-19,2.3
2002,19,2025-01-14,1.8
2002,16,2025-04-19,1.0
2003,22,2025-02-13,1.0
2003,23,2025-01-11,4.3
2003,28,2025-04-30,5.0
2003,27,2025-05-22,1.0
2003,25,2025-02-11,1.7
2004,17,2025-03-01,3.8
2004,15,2025-03-05,2.3
2004,14,2025-05-06,2.9
2004,12,2025-04-22,1.0
2005,4,2025-06-03,3.5
2005,1,2024-12-20,1.5
2005,8,2025-02-08,4.9
2005,5,2025-05-29,1.0
2005,6,2025-02-11,1.2
2006,35,2025-03-26,3.9
2006,34,2025-06-04,2.3
2006,40,2025-03-26,1.9
2007,32,2025-03-05,3.3
2007,33,2025-05-11,1.0
2007,34,2025-03-19,1.2
2007,31,2025-01-20,1.2
2007,35,2025-04-19,3.5
2008,13,2025-05-07,5.0
2009,43,2025-04-14,1.0
2009,45,2025-03-20,5.0
2009,41,2025-04-13,4.2
2010,34,2025-02-02,2.0
2010,39,2025-05-14,3.9
2011,10,2025-03-28,1.5
2011,6,2025-06-02,1.4
2011,9,2024-12-28,1.2
2012,5,2025-03-12,1.0
2012,3,2025-05-13,4.6
2012,7,2025-01-17,4.6
2012,10,2025-02-25,2.8
2012,9,2025-01-25,2.2
2013,11,2025-01-17,3.5
2014,45,2025-04-22,5.0
2014,43,2025-02-13,1.4
2015,19,2025-04-21,3.5
2016,32,2025-05-07,3.7
2016,37,2025-03-01,2.9
2016,35,2025-01-26,3.9
2016,39,2025-01-01,4.1
2016,36,2025-02-24,1.0
2017,34,2025-03-09,1.9
2017,38,2025-03-10,2.6
2017,40,2025-06-05,1.0
2017,33,2025-05-24,1.1
2017,37,2024-12-20,4.4
2018,13,2025-05-20,3.7
2018,18,2024-12-18,4.8
2018,14,2025-01-10,2.4
2018,16,2025-03-19,1.0
2019,33,2025-03-15,1.0
2019,38,2025-04-10,3.2
2019,32,2025-05-19,4.3
2020,23,2025-03-02,3.0
2020,30,2025-01-15,1.0
2020,24,2025-05-26,4.5
2020,25,2025-01-01,1.7
2021,25,2025-04-05,1.0
2021,21,2024-12-22,2.6
2022,17,2025-05-15,2.5
2022,14,2025-05-03,3.2
2023,7,2025-05-22,3.1
2024,12,2025-05-31,1.0
2024,19,2025-04-18,2.6
2024,13,2024-12-21,4.2
2024,16,2024-12-30,1.0
2025,40,2025-04-07,1.6
2026,1,2024-12-29,2.3
2026,2,2025-03-28,2.9
2026,10,2025-05-23,1.7
2026,7,2025-05-15,4.7
2027,43,2025-06-08,1.0
2028,15,2025-02-25,3.1
2029,1,2025-01-05,2.3
2029,10,2025-05-04,1.6
2029,2,2025-05-25,2.1
2029,5,2025-01-19,1.0
2029,6,2025-03-25,1.0
2030,44,2024-12-18,5.0
2031,8,2025-02-19,5.0
2031,3,2025-01-28,4.6
2031,5,2025-05-04,1.0
2031,9,2025-01-02,1.0
2031,4,2024-12-27,3.9
2032,9,2025-04-02,1.4
2033,32,2025-05-16,3.7
2033,31,2025-06-05,1.0
2033,39,2025-03-04,3.2
2033,38,2025-01-07,2.8
2033,35,2025-01-02,3.7
2034,17,2024-12-26,2.8
2034,13,2025-01-14,4.9
2034,11,2025-02-10,5.0
2034,12,2025-03-04,1.0
2034,18,2025-01-28,4.9
2035,13,2025-05-04,4.6
2035,16,2025-03-16,1.2
2035,15,2025-04-22,3.9
2035,12,2024-12-30,1.2
2036,42,2024-12-21,5.0
2036,48,2025-03-16,2.6
2036,43,2025-03-08,1.4
2036,41,2025-05-27,4.3
2037,16,2025-02-06,1.0
2037,12,2025-03-23,1.0
2037,20,2024-12-13,1.0
2038,1,2025-02-15,2.2
2039,37,2025-02-11,4.6
2039,39,2025-04-27,2.9
2040,17,2025-04-16,3.1
2040,13,2025-02-12,4.9
2041,50,2025-03-23,1.5
2041,45,2025-04-11,4.3
2041,46,2025-02-28,3.8
2042,48,2025-04-29,4.1
2042,46,2025-03-15,2.4
2042,45,2025-04-17,4.6
2043,41,2025-04-17,4.6
2044,43,2024-12-17,1.6
2044,46,2025-04-11,4.0
2045,8,2025-05-22,3.6
2045,2,2025-02-24,1.5
2045,9,2025-02-06,1.5
2045,5,2025-06-02,1.0
2046,23,2025-05-26,3.9
2046,22,2025-03-18,1.6
2046,26,2025-05-19,1.0
2047,47,2024-12-14,3.7
2047,46,2025-04-16,3.5
2048,18,2025-05-14,5.0
2048,17,2025-05-10,3.4
2048,16,2025-06-04,1.0
2048,12,2025-04-01,1.0
2049,47,2025-05-31,4.1
2049,50,2025-05-29,2.3
2050,29,2025-05-27,1.2
2050,28,2025-01-10,5.0
2050,24,2025-04-09,5.0
2050,30,2025-05-30,1.0
2050,21,2025-02-25,2.8
2051,29,2025-05-26,1.1
2051,24,2025-02-06,5.0
2051,22,2025-02-26,1.1
2051,28,2024-12-21,4.9
2052,11,2025-03-06,3.8
2052,16,2024-12-20,1.0
2053,22,2025-04-29,1.0
2053,21,2025-02-11,2.3
2054,43,2025-01-27,1.0
2054,45,2025-03-16,4.7
2054,48,2025-02-18,4.1
2055,7,2025-03-26,3.7
2055,4,2025-05-04,4.5
2055,9,2025-02-03,1.8
2055,10,2025-06-04,1.6
2055,2,2025-04-17,1.3
2056,2,2025-03-09,1.3
2056,3,2025-02-25,5.0
2057,17,2025-03-22,3.2
2058,20,2025-05-05,2.5
2059,3,2025-04-26,4.0
2059,1,2025-03-03,1.5
2059,10,2025-03-11,1.7
2059,8,2025-01-30,4.7
2059,2,2025-03-31,2.2
2060,1,2025-02-14,1.6
2061,23,2025-03-28,2.7
2061,30,2025-06-04,1.0
2061,28,2024-12-12,4.2
2061,26,2025-03-20,1.0
2062,5,2025-02-02,1.0
2062,8,2025-04-14,3.3
2062,7,2025-04-06,3.2
2062,6,2025-01-10,1.0
2062,3,2025-03-03,5.0
2063,25,2025-04-16,1.0
2064,1,2025-04-12,3.4
2065,39,2025-02-04,2.9
2065,33,2025-03-12,1.0
2066,8,2025-02-10,3.5
2066,9,2025-03-25,2.6
2066,5,2025-02-10,1.1
2066,10,2025-04-15,1.5
2067,27,2025-02-18,1.0
2067,23,2025-01-23,3.0
2068,19,2025-05-04,2.5
2069,14,2025-02-19,3.7
2069,17,2025-03-25,3.8
2070,37,2024-12-30,4.4
2070,33,2025-01-01,1.0
2071,50,2025-05-23,1.8
2071,42,2024-12-28,5.0
2071,48,2025-01-15,3.4
2071,44,2024-12-29,3.2
2071,43,2025-04-08,1.5
2072,37,2025-01-30,4.7
2072,33,2025-01-25,1.7
2072,31,2025-04-02,1.0
2072,40,2024-12-18,1.3
2073,14,2024-12-27,2.3
2073,15,2025-05-08,3.9
2073,12,2025-01-26,1.1
2073,11,2025-04-19,3.9
2074,6,2025-02-10,1.0
2074,1,2025-01-01,1.4
2074,4,2025-03-21,3.3
2074,3,2025-02-28,4.0
2074,2,2025-03-13,2.9
2075,24,2025-03-11,4.5
2076,24,2025-05-16,3.9
2076,29,2025-03-25,1.2
2076,30,2024-12-31,1.0
2077,34,2025-01-17,2.2
2078,20,2025-01-05,2.5
2078,11,2025-05-14,3.3
2078,18,2025-01-18,4.7
2078,19,2025-06-02,1.7
2078,17,2025-05-22,3.5
2079,11,2025-02-17,4.8
2079,16,2025-01-09,1.0
2079,15,2025-06-07,3.6
2080,44,2025-04-23,4.9
2080,46,2025-01-31,2.7
2080,47,2025-05-11,4.1
2080,49,2025-02-26,1.2
2080,43,2025-04-04,1.0
2081,46,2025-03-02,2.4
2082,22,2024-12-28,1.9
2082,29,2025-05-23,1.2
2082,23,2025-02-26,3.5
2082,21,2025-02-06,2.2
2082,25,2025-06-07,1.0
2083,40,2025-04-07,1.0
2083,31,2025-05-02,1.4
2083,35,2025-01-19,4.9
2083,32,2025-05-23,4.0
2084,2,2025-03-25,2.4
2084,10,2025-05-19,2.6
2084,4,2025-06-09,4.7
2084,9,2024-12-21,1.3
2085,43,2025-02-02,1.5
2085,49,2025-06-01,2.8
2086,29,2024-12-13,1.0
2086,26,2025-04-07,1.0
2086,28,2025-02-14,4.5
2086,27,2025-05-05,1.0
2086,22,2025-04-24,1.0
2087,20,2025-05-31,2.4
2087,17,2025-04-19,3.7
2087,11,2025-01-30,4.3
2088,44,2024-12-29,3.2
2088,50,2025-02-25,2.5
2088,42,2025-04-18,5.0
2088,48,2025-05-20,3.3
2089,22,2025-05-20,1.6
2089,21,2024-12-26,2.7
2089,23,2025-02-28,2.7
2089,27,2025-05-23,1.0
2090,42,2025-01-26,4.7
2090,48,2025-02-13,4.1
2090,50,2024-12-25,1.2
2090,44,2025-01-23,4.1
2090,43,2025-04-17,1.0
2091,3,2024-12-17,4.4
2091,2,2025-03-26,1.7
2091,5,2025-04-22,1.0
2092,22,2025-05-13,1.0
2092,30,2025-05-16,1.0
2092,23,2025-03-27,4.1
2093,35,2025-06-09,5.0
2093,38,2025-01-13,2.5
2093,40,2025-04-21,1.0
2093,37,2025-05-14,3.3
2094,42,2024-12-25,5.0
2094,48,2025-06-04,4.3
2095,7,2025-03-30,4.5
2095,10,2025-02-14,3.2
2095,3,2025-02-24,4.3
2096,30,2025-02-06,1.0
2096,26,2025-01-18,1.3
2096,29,2025-03-03,1.0
2096,21,2024-12-30,2.6
2096,28,2025-04-21,4.6
2097,25,2024-12-15,1.0
2097,21,2025-05-18,2.0
2097,29,2025-03-16,1.4
2097,26,2025-04-11,1.1
2098,31,2025-03-29,1.0
2098,33,2025-06-07,1.4
2098,32,2025-05-06,4.4
2098,39,2025-02-17,3.7
2098,34,2025-04-06,2.7
2099,2,2025-03-13,2.3
2099,4,2025-01-28,3.9
2099,7,2025-01-23,3.7
2099,8,2025-04-25,3.4
2100,26,2025-02-16,1.0
2101,28,2025-03-05,5.0
2101,22,2025-05-07,1.0
2101,29,2025-05-27,1.0
2101,30,2025-02-18,1.0
2101,26,2025-05-08,1.0
2102,7,2025-02-15,4.3
2102,4,2025-03-29,3.8
2102,10,2025-04-01,2.1
2102,3,2025-05-09,5.0
2103,10,2025-01-10,1.5
2103,8,2025-02-17,4.1
2103,4,2024-12-27,3.6
2104,32,2025-06-08,4.5
2104,35,2025-01-18,3.7
2104,38,2025-02-23,1.7
2104,31,2025-03-31,1.0
2105,23,2025-02-04,2.5
2105,24,2024-12-17,5.0
2105,26,2025-04-05,1.0
2105,25,2025-02-16,1.8
2106,7,2025-03-13,5.0
2106,1,2025-04-23,3.0
2106,6,2025-02-12,1.7
2106,10,2025-03-15,1.8
2106,4,2025-04-04,4.4
2107,41,2025-02-13,4.0
2107,44,2025-03-22,5.0
2108,45,2025-02-22,5.0
2108,50,2025-01-30,2.8
2108,43,2024-12-25,1.4
2108,41,2025-04-21,4.0
2109,7,2025-03-16,4.8
2109,2,2025-04-14,1.7
2109,5,2025-04-23,1.7
2110,47,2025-04-24,4.3
2110,49,2025-02-15,1.4
2110,44,2025-02-28,4.4
2110,46,2025-06-08,2.7
2111,41,2025-01-28,4.2
2111,42,2025-05-12,3.7
2112,46,2025-02-07,4.1
2112,45,2025-03-15,5.0
2112,43,2025-02-03,1.9
2112,42,2025-02-04,4.8
2113,18,2025-05-05,3.9
2113,20,2025-05-19,2.5
2113,13,2024-12-31,4.5
2113,16,2025-05-29,1.0
2114,27,2025-03-23,1.0
2114,21,2025-05-02,1.8
2114,24,2025-03-30,4.1
2114,29,2025-05-28,1.0
2114,26,2024-12-18,1.3
2115,33,2025-02-07,1.1
2115,36,2025-01-19,1.1
2115,39,2025-04-17,2.9
2115,31,2025-06-01,1.3
2115,32,2025-05-08,3.0
2116,48,2024-12-22,3.9
2116,46,2025-04-09,3.4
2117,5,2025-02-26,1.0
2117,9,2025-01-16,1.4
2117,1,2025-04-22,2.2
2117,4,2025-03-15,4.3
2118,48,2025-01-01,4.2
2118,42,2025-01-03,3.4
2119,7,2025-01-13,4.1
2119,9,2024-12-14,2.6
2120,37,2024-12-14,3.0
2120,34,2025-04-14,2.6
2120,36,2025-03-22,1.1
2120,32,2025-03-21,4.3
2120,40,2025-04-07,1.3
2121,41,2025-01-08,4.5
2121,46,2025-02-02,2.7
2121,49,2025-03-21,2.1
2121,50,2025-05-01,2.2
2121,43,2025-05-18,1.1
2122,42,2025-01-21,4.4
2122,48,2025-03-01,2.6
2122,49,2025-02-22,1.7
2122,44,2025-04-08,4.7
2122,47,2025-04-23,5.0
2123,17,2025-06-01,3.2
2123,19,2025-05-16,2.3
2123,16,2025-05-12,1.0
2123,11,2025-04-26,3.7
2123,12,2025-02-11,1.0
2124,23,2025-03-10,3.7
2124,29,2025-04-04,1.0
2124,30,2025-05-11,1.0
2125,25,2024-12-19,1.9
2125,27,2025-04-04,1.0
2125,30,2025-02-20,1.0
2125,26,2025-04-01,1.6
2126,32,2025-02-28,3.5
2127,42,2025-04-24,5.0
2128,37,2025-02-21,3.8
2128,32,2024-12-28,4.4
2128,38,2025-03-31,3.3
2128,36,2025-06-05,1.4
2128,35,2025-04-13,4.0
2129,48,2025-04-19,3.4
2130,25,2025-04-04,1.9
2131,44,2025-02-24,3.4
2131,48,2025-01-16,2.8
2132,24,2025-03-24,5.0
2133,46,2025-03-18,3.1
2134,47,2025-03-17,3.6
2134,50,2024-12-14,2.2
2134,41,2025-05-01,5.0
2134,43,2025-04-16,1.8
2135,35,2025-01-08,4.9
2135,40,2025-03-25,1.0
2135,39,2025-05-31,2.9
2135,33,2025-02-20,1.0
2135,34,2025-03-08,2.5
2136,37,2025-02-19,3.0
2137,3,2025-04-01,4.9
2138,40,2025-01-20,1.3
2138,36,2025-04-12,2.0
2138,39,2025-03-25,2.7
2138,32,2025-03-22,3.6
2138,35,2025-01-12,5.0
2139,49,2025-01-12,2.4
2139,47,2025-04-18,4.4
2140,1,2025-05-02,2.1
2140,7,2025-04-28,4.8
2140,3,2025-05-15,5.0
2140,6,2024-12-27,1.0
2141,17,2025-02-08,3.9
2141,16,2025-03-15,1.0
2142,24,2024-12-23,4.1
2142,22,2025-05-28,1.1
2142,23,2025-04-13,2.5
2142,25,2025-05-20,1.4
2143,7,2024-12-15,4.4
2143,5,2025-02-22,1.0
2143,3,2025-04-03,5.0
2143,8,2025-04-03,4.7
2143,2,2025-02-15,2.0
2144,7,2025-02-18,4.8
2145,3,2025-02-14,4.2
2145,1,2025-06-09,2.3
2145,2,2025-01-24,1.2
2145,5,2025-05-16,1.0
2145,4,2025-04-06,3.8
2146,8,2025-05-11,4.4
2146,6,2025-05-04,1.0
2147,5,2025-01-06,1.0
2147,4,2024-12-20,3.5
2148,27,2025-02-10,1.0
2148,25,2025-05-11,1.0
2149,32,2025-01-14,3.9
2149,33,2025-02-11,1.0
2149,31,2025-06-04,1.0
2150,32,2025-04-01,3.0
2150,40,2025-05-24,1.1
2150,38,2025-01-11,2.5
2150,35,2024-12-13,4.5
2150,31,2024-12-29,1.0
2151,5,2025-05-09,1.5
2151,3,2025-02-06,4.4
2151,2,2025-03-02,1.2
2152,4,2025-05-07,3.6
2152,7,2025-02-16,3.7
2152,2,2025-03-26,1.7
2153,27,2025-04-28,1.0
2154,4,2025-01-26,4.7
2155,36,2025-02-01,1.6
2155,38,2025-04-15,2.6
2155,33,2025-06-02,1.0
2155,32,2025-05-28,4.3
2156,20,2025-03-13,1.7
2156,11,2025-03-31,3.5
2157,6,2025-05-18,1.0
2157,8,2025-05-11,3.2
2157,1,2025-03-22,2.7
2158,2,2025-01-11,2.9
2158,4,2025-04-05,4.1
2158,1,2025-05-10,3.2
2159,29,2025-05-02,1.0
2159,23,2025-03-10,2.8
2159,24,2024-12-24,4.9
2159,27,2024-12-28,1.0
2159,30,2025-04-25,1.0
2160,1,2025-04-12,1.6
2160,6,2025-03-16,1.0
2161,3,2025-05-22,3.8
2162,14,2025-02-18,2.6
2162,12,2025-05-27,1.0
2162,16,2024-12-18,1.2
2162,18,2025-01-12,4.3
2163,28,2024-12-16,4.7
2163,30,2025-06-05,1.1
2163,27,2025-03-19,1.0
2164,24,2025-05-29,5.0
2164,25,2025-03-02,1.0
2164,23,2024-12-24,3.4
2164,22,2025-04-14,1.8
2165,37,2025-01-15,4.5
2165,32,2025-03-30,4.4
2165,35,2025-02-01,5.0
2166,8,2025-02-28,5.0
2166,7,2024-12-22,3.3
2167,50,2025-02-22,1.7
2167,45,2025-01-28,5.0
2167,46,2025-03-29,2.5
2167,49,2025-04-26,1.1
2168,7,2025-04-10,3.7
2168,4,2025-03-04,3.4
2168,6,2025-01-06,1.5
2168,3,2025-04-18,5.0
2169,48,2025-05-30,3.8
2170,9,2025-05-03,1.7
2171,15,2025-04-13,2.7
2171,19,2025-03-01,2.1
2171,16,2025-04-17,1.0
2171,14,2025-05-12,2.2
2172,6,2025-01-28,1.3
2172,7,2025-01-24,4.0
2173,34,2025-03-19,2.1
2173,32,2025-02-19,3.1
2173,40,2025-01-02,1.0
2174,33,2025-02-02,1.3
2174,36,2025-03-24,1.5
2174,32,2025-05-29,4.3
2175,6,2025-05-27,1.0
2176,16,2025-04-05,1.0
2176,14,2025-04-02,2.5
2176,12,2025-01-04,1.0
2176,19,2025-04-08,3.6
2176,13,2025-01-29,4.9
2177,34,2024-12-30,1.9
2177,32,2025-05-29,3.0
2177,35,2025-02-21,4.3
2177,36,2025-01-19,2.3
2177,38,2025-02-24,2.2
2178,50,2025-02-17,2.2
2179,47,2025-03-16,3.9
2179,46,2025-05-05,2.9
2179,49,2025-02-14,2.4
2179,42,2025-04-15,4.5
2180,8,2025-05-30,3.6
2180,1,2025-03-01,3.3
2180,5,2025-01-04,1.0
2180,4,2025-04-17,3.6
2181,3,2025-06-04,4.3
2181,6,2025-01-22,1.6
2181,7,2024-12-15,4.6
2181,2,2025-05-12,2.3
2182,21,2025-02-17,3.2
2182,30,2025-03-28,1.2
2182,28,2025-04-22,5.0
2183,11,2025-01-24,3.5
2183,19,2025-01-26,1.6
2183,20,2025-04-15,1.7
2183,13,2025-02-10,3.3
2184,38,2025-02-19,1.9
2185,5,2025-01-21,1.0
2185,10,2025-03-29,3.3
2185,6,2025-05-11,1.1
2185,7,2025-05-30,3.6
2186,19,2025-02-24,2.3
2187,40,2025-03-18,1.0
2187,31,2025-02-18,1.0
2187,37,2024-12-15,3.6
2187,33,2025-04-17,1.0
2188,38,2024-12-11,2.4
2188,32,2025-05-11,3.2
2188,36,2025-01-02,1.0
2188,35,2024-12-23,4.9
2189,1,2025-04-25,1.8
2189,10,2025-05-26,3.2
2190,7,2025-04-24,3.3
2190,4,2025-04-11,4.3
2190,3,2025-01-14,4.9
2191,9,2025-04-23,2.6
2191,1,2025-03-24,2.7
